device_id,discourse_flow_stage,anchor_term,rhetorical_habitat,habitat_group,sentence
K242166,beta2_c_and_b,performance,generic_regulatory_other,F_other_regulatory,"While TribusConnect supports fewer imaging modalities and has a more limited intended patient population, performance testing confirmed that these differences do not compromise safety or effectiveness."
K242166,beta2_c_and_b,risk_management,governance_compliance,C_governance_compliance,"supported on more devices and cloud devices, the possible based, the possible risks risks introduced by this introduced by this are are evaluated as part of evaluated as part of the the risk management risk management activities and deemed activities and deemed acceptable acceptable Page 10 of 15 Predicate device discussion Indications for Use Comparison TribusConnect and the primary predicate device, RemotEye Viewer (K141061), share the same indications for use, both facilitating web-based imag"
K242168,beta2_c_and_b,subgroup,model_optimization,B_model_optimization,• The verification for the SonoLyst 2nd Trim IR&X feature is based on computing confusion matrices for the sorting (SonoLyst IR) and Summary test grading (SonoLyst X) features Statistics • The verification of the SonoLystLive 2nd Trimester features is based on the average agreement between a sonographer panel and the output of the algorithm regarding Traffic light quality (green/amber/none) • The average success rate of SonoLyst 2nd Trimester IR and X and overall traffic light accuracy is 80% or
K242168,beta2_c_and_b,performance,generic_regulatory_other,F_other_regulatory,They provide high performance ultrasound imaging and analysis and have comprehensive networking and DICOM capability.
K242168,beta2_c_and_b,monitoring,generic_regulatory_other,F_other_regulatory,"Specific clinical applications remain the same as previously cleared: Fetal/ OB; Abdominal (including GYN, pelvic and infertility monitoring/follicle development); Pediatric; Small Organ (breast, testes, thyroid etc.); Neonatal and Adult Cephalic; Cardiac (adult and pediatric); Musculo-skeletal Conventional and Superficial; Vascular; Transvaginal (including GYN); Transrectal Modes of operation include: B, M, PW Doppler, CW Doppler, Color Doppler, Color M Doppler, Power Doppler, Harmonic Imaging,"
K242168,beta2_c_and_b,risk_management,governance_compliance,C_governance_compliance,"The Voluson Expert Series 18/20/22 and its applications comply with voluntary standards: • IEC 60601-1 Edition 3.2 2020-08 CONSOLIDATED VERSION Medical electrical equipment - Part 1: General requirements for basic safety and essential performance • IEC60601-1-2 Medical Electrical Equipment – Part 1-2: General Requirements for Safety – Collateral Standard: Electromagnetic Compatibility Requirements and Tests, Edition 4.1 CONSOLIDATED VERSION 2020 • IEC60601-2-37, Medical Electrical Equipment – Pa"
K242171,beta2_c_and_b,subgroup,model_optimization,B_model_optimization,"All indications covered by TechCare Trauma, including elbow joint effusion and additional population subgroups (neonates and infants) compared to the predicate device, have been assessed as part of the performance studies (Standalone Model Performance Assessment and Multireader-Multicase studies)."
K242171,beta2_c_and_b,performance,model_optimization,B_model_optimization,"All indications covered by TechCare Trauma, including elbow joint effusion and additional population subgroups (neonates and infants) compared to the predicate device, have been assessed as part of the performance studies (Standalone Model Performance Assessment and Multireader-Multicase studies)."
K242171,beta2_c_and_b,mitigation,generic_regulatory_other,F_other_regulatory,The device hazard analysis has been completed and risk controls have been implemented to mitigate identified hazards.
K242188,beta2_c_and_b,performance,generic_regulatory_other,F_other_regulatory,Differences in the design and performance of the cited predicate device do not affect either the safety or the effectiveness of ClearRead CT CAC for its intended use.
K242188,beta2_c_and_b,mitigation,generic_regulatory_other,F_other_regulatory,"The ClearRead CT CAC Risk Assessment was created for this device, with risk control measures implemented to mitigate identified hazards."
K242203,beta2_c_and_b,bias,technical_statistical_bias,D_technical_depoliticized,"Performance testing results for the Bland-Altman analysis is reported below: The mean difference between the ground truth compared to the algorithm output is 0.1 mm, indicating that there is little to no bias between the two measurements, demonstrating the study’s secondary endpoint was achieved."
K242203,beta2_c_and_b,subgroup,subgroup_stratification,E_subgroup_performance,"Frequency Distribution of Manufacturer Manufacturer N % Siemens 58 27.4% GE 49 23.1% Philips 50 23.6% Toshiba 55 25.9% Total 212 100% Clinical Subgroups and Confounders: Aortic Aneurysm; Vasculitis, penetrating atherosclerotic ulcer, and mural thrombus; Aortic calcification/atherosclerosis; Aortic dissection; Retroperitoneal lymphadenopathy / enlarged para-aortic nodes and None of the above."
K242203,beta2_c_and_b,performance,generic_regulatory_other,F_other_regulatory,"Performance Data Pivotal Study Summary Aidoc conducted a retrospective, blinded, multicenter study with the BriefCase-Quantification software to evaluate the software’s performance in providing quantitative diameter measurements across a set of 10 aorta landmarks and measurements of the maximum aortic diameter at three segments - abdominal ascending, and descending in contrast-enhanced CT exams that include the aorta in 212 cases, from 6 US-based clinical sites, both academic and community cente"
K242203,beta2_c_and_b,monitoring,generic_regulatory_other,F_other_regulatory,fully connected to the measurement of the cloud for monitoring abdominal aorta.
K242240,beta2_c_and_b,bias,generic_regulatory_other,F_other_regulatory,"Subgroup analysis by vessel, sex and age did not reveal any bias in performance."
K242240,beta2_c_and_b,subgroup,subgroup_stratification,E_subgroup_performance,"Subgroup analysis by vessel, sex and age did not reveal any bias in performance."
K242240,beta2_c_and_b,performance,generic_regulatory_other,F_other_regulatory,Both devices have demonstrated agreement between clinical expert readers and software measurements in clinical performance testing and have demonstrated appropriate inter-operator and intra-operator agreement.
K242275,beta2_c_and_b,bias,generic_regulatory_other,F_other_regulatory,"A global cortical SUVr value was calculated using six tracer-specific cortical regions in reference to the whole cerebellum, as implemented in syngo- The transformation equations derived using the calibration images, from GAAIN, fulfilled the acceptance criteria, with strong agreement and little bias between syngopublished using the standard method1, with R2=0.97(Amyvid™) R2=0.98 (Neuraceq™) R2=0.95 (Vizamyl™) The independent validation2 demonstrated strong agreement between syngowith the follow"
K242275,beta2_c_and_b,performance,governance_compliance,C_governance_compliance,Non-Clinical and/or Clinical Test Summary & Conclusions The following performance data were provided in support of the substantial equivalence determination.
K242275,beta2_c_and_b,mitigation,generic_regulatory_other,F_other_regulatory,"5 Risk Analysis The risk analysis was completed, and risk control implemented to mitigate identified hazards."
K242275,beta2_c_and_b,monitoring,generic_regulatory_other,F_other_regulatory,"In addition to administering the scan, the technologist must properly select the scan protocol, keep the patient calm and relaxed, monitor the patient’s physical health during the protocol and evaluate the quality of the images."
K242292,beta2_c_and_b,subgroup,subgroup_stratification,E_subgroup_performance,"Table 2 Clinical testing data subgroup information Subgroup Breakdown Sample Size Male 49% Gender Female 51% 18-45 17% Age Ranges (Years) 45-65 36% 65+ 47% White 63% Race Group Black 18% others 19% GE 17% Equipment Philips 21% Siemens 62% Intraparenchymal Hemorrhage (IPH) 30% Intraventricular Hemorrhage (IVH) 17% ICH Subtypes Subarachnoid Hemorrhage (SAH) 24% Subdural Hemorrhage (SDH) 22% Extradural Hemorrhage (EDH) 0.3% Comparing the uAI Easy Triage ICH software output to the ground truth, the "
K242292,beta2_c_and_b,performance,governance_compliance,C_governance_compliance,Performance Data The following performance data were provided in support of the substantial equivalence determination.
K242292,beta2_c_and_b,risk_management,model_optimization,B_model_optimization,Those documentations include: • Software Description • Risk management File • Software Requirements Specification (SRS) • Software Architecture Diagram • Software Development Environment Description • Software Verification and Validation • Software Version History • Cybersecurity Documents Animal Study No animal study was required.
K242300,beta2_c_and_b,performance,governance_compliance,C_governance_compliance,Non-Clinical and/or Clinical Test Summary & Conclusions The following performance data were provided in support of the substantial equivalence determination.
K242300,beta2_c_and_b,mitigation,generic_regulatory_other,F_other_regulatory,"Risk Analysis The risk analysis was completed, and risk control implemented to mitigate identified hazards."
